Region;Site;Unit;Batch;Species;Start Fish Density;End Fish Density;Hatchery;Lot Quality;Origin Year;Origin Month;From;To;Start Av. Wt.;End Av.Wt.;Model End Av. Wt. Act. Feed;Av. Wt. Deviation (%);Av. Wt. Before Sampl.;Model End Av. Wt. Sugg. Feed;Actual Feed;Feed Category;Supplier;Period Feed Qty;Suggested Feed Qty;Feed Deviation (%);Opening Fish No;Opening Biomass;Closing Fish No;Closing Biomass;Harvest Biomass;Transfer - (Kg);Transfer + (Kg);Biomass Produced;Biomass Produced Before Sampl.;Econ. FCR Period;Econ FCR Period Before Sampl.;Mortality No;Model Mortality No;Mortality Deviation (%);SFR Period (%);SFR Period (%) Before Sampl.;SGR Period (%);Max Feed Qty;Food Price;Current Grading;Feeding Policy;Group Tag;Vaccinated;Feeder;Feeding Rate (Kg / Hour);Fastings No;Avg. Temp.;Avg. Oxygene;Transfer - (No);Transfer + (No);Harvest (No);Sampling (No);LTD Mortality No;LTD Mortality %;LTD Econ. FCR;Period Day Degrees;Start Av. Weight Category;End Av. Weight Category;Days;CLASS;LOTSTART;AGE;LTD Day Degrees;Period Mortality %
REGION-1;SITE-1;500_33-0-0;500_‘”_0514_30;‘”…–œ’—¡;5,06;5,21;HATCHERY-5;;2014;Ã‹ÈÔÚ;17/3/2015;30/3/2015;209,95;217;214,17;1,32;213,89;209,95;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;652;0;0;75123;15772,07385;74873;16247,441;0;0;0;475,36715;242,51212;1,3715714264;2,688525423;250;0;0;0,31;0,32;0,25;652;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15;0;0;1;0;1;9315,85;9,5215604572;2,0070293775;165;200-250;200-250;13;GOOD;1/5/2014;333;4995;0,3327875617
REGION-1;SITE-1;500_42-0-0;500_‘”_0514_30;‘”…–œ’—¡;5;5,37;HATCHERY-5;;2014;Ã‹ÈÔÚ;18/3/2015;30/3/2015;245;264;249,77;5,7;249,43;245;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;737;0;0;75210;18426,45;74960;19789,44;0;0;0;1362,99;270,8228;0,5407229694;2,7213366083;350;0;0;0,32;0,33;0,62;737;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15;0;0;1;0;1;18644,91;17,7656235573;1,510391876;165;200-250;250-300;12;GOOD;1/5/2014;333;4995;0,4653636485
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;;2,7;HATCHERY-5;;2014;April;23/5/2014;23/6/2014;8;22;25,09;-12,32;18,98;8;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;3046;0;0;149125;1193;147945;3254,79;0;0;0;2061,79;1614,9961;1,4773570538;1,8860726661;1180;0;0;4,78;5,21;3,26;2021;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,96;0;0;0;0;2;6055;3,9318181818;1,3822865538;648;0-20;20-50;31;BAD;1/4/2014;83;1739,68;0,7912824811
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;2,7;3,12;HATCHERY-5;;2014;April;23/6/2014;21/7/2014;22;43;46,39;-7,31;33,09;22;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;4395;0;0;147945;3254,79;146015;6278,645;0;0;0;3023,855;1576,84635;1,4534427081;2,7872087854;1930;0;0;3,41;3,93;2,39;3017;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,14;0;0;0;0;2;7985;5,1850649351;1,3962536011;737;20-50;20-50;28;BAD;1/4/2014;111;2790,54;1,3045388489
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;3,12;4,7;HATCHERY-5;;2014;April;21/7/2014;23/8/2014;43;72,5;70,37;3,03;58,74;43;BL 3.5 BASS;LINE-2;SUPPLIER-1;5953;0;0;146015;6278,645;143255;10385,9875;0;0;0;4107,3425;2136,1537;1,4493556357;2,7867844903;2760;0;0;2,21;2,47;1,58;2170;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;27,36;0;0;0;0;2;10745;6,9772727273;1,4057091065;932;20-50;50-100;33;GOOD;1/4/2014;144;3939,84;1,8902167586
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;5,1;6,66;HATCHERY-5;;2014;April;31/8/2014;22/9/2014;78,9;103;101,87;1,11;79,86;78,9;BL 3.5 BREAM;LINE-2;SUPPLIER-1;5510;0;0;143095;11290,1955;142930;14721,79;0;0;0;3431,5945;124,1943;1,6056675694;44,3659652657;165;0;0;1,94;2,21;1,21;5510;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;27,81;0;0;0;0;2;11070;7,1883116883;1,4569770828;641;50-100;100-150;22;GOOD;1/4/2014;174;4838,94;0,1153080122
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;7,29;10,02;HATCHERY-5;;2014;April;30/9/2014;27/10/2014;112,98;155,5;155,98;-0,31;130,61;112,98;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;8447;0;0;142795;16132,9791;142555;22167,3025;0;0;0;6034,3234;2486,12945;1,399825538;3,3976509148;265;0;0;1,65;1,8;1,18;5372;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,15;0;0;0;0;2;11445;7,4318181818;1,4355264358;629;100-150;150-200;27;BAD;1/4/2014;209;5047,35;0,1855807276
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;10,02;12,87;HATCHERY-5;;2014;April;27/10/2014;25/11/2014;155,5;200;198,93;0,54;182,67;155,5;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9250;0;0;142555;22167,3025;142340;28468;0;0;0;6300,6975;3833,9453;1,4680914296;2,4126583131;215;0;0;1,27;1,33;0,87;9250;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;21,08;0;0;0;0;2;11660;7,5714285714;1,4321314762;629;150-200;200-250;29;GOOD;1/4/2014;238;5017,04;0,1508189821
REGION-1;SITE-1;501_71-0-0;501_‘”_0414_35;‘”…–œ’—¡;12,87;8,08;HATCHERY-5;;2014;April;25/11/2014;22/12/2014;200;229;234,54;-2,36;228,17;200;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;4658;0;0;142340;28468;78047;17872,763;0;14315,13;1497,24016;2222,65284;2157,87383;2,0956939006;2,1586062796;250;0;0;-3,61;-3,75;0,5;2730;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;19,49;0;1;1;0;2;6672,49;7,8759798955;1,4999641846;527;200-250;200-250;27;BAD;1/4/2014;265;5164,85;0,1756358016
REGION-1;SITE-1;501_73-0-0;501_‘”_0414_35;‘”…–œ’—¡;2,34;8,93;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;24/2/2015;23/3/2015;286;307;301,45;1,84;297,37;286;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1855;0;0;18066;5166,876;64361;19758,827;0;0;14216,609;375,342;-244,45443;4,9421594173;-7,5883263805;515;0;0;24,55;-36,8;0,26;1855;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,16;0;0;4;0;3;9045,38;11,7970856097;1,5782163712;413;250-300;300-380;27;GOOD;1/4/2014;356;5396,96;2,8506586959
REGION-1;SITE-1;501_75-0-0;501_‘”_0414_35;‘”…–œ’—¡;5,93;6,05;HATCHERY-5;;2014;April;27/11/2014;22/12/2014;201,14;229;229,22;-0,1;224,28;201,14;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;3140;0;0;71170;14315,1338;63783;14606,307;0;1497,24;0;1788,4132;1487,35744;1,755746379;2,1111266973;260;0;0;0,14;-0,01;0,52;1575;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,45;0;1;1;0;1;5497,5;7,9351332626;1,4729528558;487;200-250;200-250;25;BAD;1/4/2014;265;5154,25;0,3653224673
REGION-1;SITE-1;501_75-0-0;501_‘”_0414_35;‘”…–œ’—¡;6,27;6,59;HATCHERY-5;;2014;April;31/12/2014;21/1/2015;237,86;251;252,3;-0,52;249,98;237,86;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1753;0;0;63633;15135,74538;63378;15907,878;0;0;0;772,13262;707,48706;2,2703353732;2,477783834;255;0;0;0,54;0,54;0,26;1753;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;16,4;0;0;0;0;2;5902,5;8,5197133393;1,5183297609;340;200-250;250-300;21;BAD;1/4/2014;295;4838;0,4007354674
REGION-1;SITE-1;501_75-0-0;501_‘”_0414_35;‘”…–œ’—¡;6,59;6,93;HATCHERY-5;;2014;April;21/1/2015;24/2/2015;251;265;265,94;-0,35;250,28;251;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1991;0;0;63378;15907,878;63053;16709,045;0;0;0;801,167;-126,97316;2,4851248242;-15,6804792446;325;0;0;0,36;0,37;0,16;1991;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,24;0;0;0;0;3;6227,5;8,9888208082;1,5608136852;471;250-300;250-300;34;BAD;1/4/2014;329;5013,96;0,5127962384
REGION-1;SITE-1;501_75-0-0;501_‘”_0414_35;‘”…–œ’—¡;7,04;6,94;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;11/3/2015;23/3/2015;250,16;247;256,12;-3,56;249,98;250,16;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;786;0;0;62226;15566,45616;62151;15351,297;0;0;0;-215,15916;-29,94918;-3,6531096329;-26,244458112;75;0;0;0,42;0,42;-0,11;786;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15;0;0;1;0;1;6219,71;9,5881955485;1,7263481265;195;250-300;200-250;12;BAD;1/4/2014;356;5340;0,1205283965
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;;;HATCHERY-5;;2014;April;30/4/2014;23/5/2014;3,5;8;7,65;4,58;4,13;3,5;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;1405;0;0;308000;1078;149275;1194,2;0;1095,95;0;1212,15;634,45575;1,1590974714;2,2144964405;8800;0;0;0,52;-5,38;3,59;858;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;18,2;0;1;1;0;2;4725;3,0681818182;1,1492673993;401;0-20;0-20;23;GOOD;1/4/2014;52;946,4;2,8571428571
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;;2,57;HATCHERY-5;;2014;April;23/5/2014;23/6/2014;8;21;24,65;-14,81;18,66;8;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;2963;0;0;149275;1194,2;147850;3104,85;0;0;0;1910,65;1564,681;1,5507811478;1,8936767303;1425;0;0;4,78;5,12;3,11;1897;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;20,96;0;0;0;0;2;6150;3,9935064935;1,4275970926;648;0-20;20-50;31;BAD;1/4/2014;83;1739,68;0,9546139675
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;2,57;3,33;HATCHERY-5;;2014;April;23/6/2014;21/7/2014;21;46;46,36;-0,78;32,45;21;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;4560;0;0;147850;3104,85;145670;6700,82;0;0;0;3595,97;1622,1415;1,2680862187;2,8110987852;2180;0;0;3,48;4,22;2,8;3341;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;25,14;0;0;0;0;2;8330;5,4090909091;1,3104894333;737;20-50;20-50;28;BAD;1/4/2014;111;2790,54;1,4744673656
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;3,33;4,76;HATCHERY-5;;2014;April;21/7/2014;23/8/2014;46;74;73,86;0,19;61,48;46;BL 3.5 BASS;LINE-2;SUPPLIER-1;6050;0;0;145670;6700,82;142345;10533,53;0;0;0;3832,71;2050,5506;1,5785175502;2,9504270707;3325;0;0;2,16;2,39;1,44;1711;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;27,36;0;0;0;0;2;11655;7,5681818182;1,4007662191;932;20-50;50-100;33;GOOD;1/4/2014;144;3939,84;2,2825564632
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;5,18;7,35;HATCHERY-5;;2014;April;31/8/2014;22/9/2014;80,86;115;105,33;9,18;81,91;80,86;BL 3.5 BREAM;LINE-2;SUPPLIER-1;5881;0;0;141705;11458,2663;141315;16251,225;0;0;0;4792,9587;116,84535;1,2270082778;50,3314851639;390;0;0;1,95;2,32;1,6;5881;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;27,81;0;0;0;0;2;12685;8,237012987;1,3544230687;641;50-100;100-150;22;GOOD;1/4/2014;174;4838,94;0,2752196464
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;7,99;10,42;HATCHERY-5;;2014;April;30/9/2014;27/10/2014;125,19;163,5;166,96;-2,07;142,88;125,19;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;8226;0;0;141165;17672,44635;140925;23041,2375;0;0;0;5368,79115;2462,91765;1,532188489;3,3399411466;260;0;0;1,51;1,61;0,99;5326;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;24,15;0;0;0;0;2;13075;8,4902597403;1,3995497114;629;100-150;150-200;27;BAD;1/4/2014;209;5047,35;0,1841816314
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;10,42;12,98;HATCHERY-5;;2014;April;27/10/2014;25/11/2014;163,5;204;208,81;-2,3;192,11;163,5;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9659;0;0;140925;23041,2375;140730;28708,92;0;0;0;5667,6825;3994,4028;1,7042239046;2,4181336945;195;0;0;1,29;1,33;0,76;9659;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;21,08;0;0;0;0;2;13270;8,6168831169;1,4493118901;629;150-200;200-250;29;BAD;1/4/2014;238;5017,04;0,1383714742
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;12,98;6,4;HATCHERY-5;;2014;April;25/11/2014;22/12/2014;204;234,5;236,62;-0,9;230,25;204;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;5650;0;0;140730;28708,92;60357;14153,7165;0;17271,36;0;2716,1565;2459,63925;2,0801452346;2,2970848266;220;0;0;-5,45;-6,17;0,52;3763;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,49;0;1;0;0;2;5863,43;8,8544124525;1,4920018548;527;200-250;200-250;27;BAD;1/4/2014;265;5164,85;0,1563277197
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;6,65;6,83;HATCHERY-5;;2014;April;31/12/2014;21/1/2015;244,22;252;258,93;-2,68;249,97;244,22;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1748;0;0;60247;14713,52234;59977;15114,204;0;0;0;400,68166;278,92835;4,3625655339;6,2668423629;270;0;0;0,56;0,56;0,15;1748;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;16,4;0;0;0;0;2;6243,43;9,4282534861;1,5743775514;340;200-250;250-300;21;BAD;1/4/2014;295;4838;0,4481550949
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;6,83;7,01;HATCHERY-5;;2014;April;21/1/2015;24/2/2015;252;260;267,64;-2,85;250,2;252;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1972;0;0;59977;15114,204;59670;15514,2;0;0;0;399,996;-184,77;4,9300493005;-10,6727282568;307;0;0;0,38;0,39;0,09;1972;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,24;0;0;0;0;3;6550,43;9,891856637;1,6572999189;471;250-300;250-300;34;BAD;1/4/2014;329;5013,96;0,5118628808
REGION-1;SITE-1;501_76-0-0;501_‘”_0414_35;‘”…–œ’—¡;4,5;4,44;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;12/3/2015;23/3/2015;195,58;193;200,62;-3,8;200,35;195,58;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;624;0;0;64804;12674,36632;64689;12484,977;0;0;0;-189,38932;286,07483;-3,2948003615;2,1812474729;115;0;0;0,45;0,44;-0,12;624;0;√;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15;0;0;1;0;1;8056,67;11,0854545092;2,3447667145;180;150-200;150-200;11;BAD;1/4/2014;356;5340;0,1774581816
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;;;HATCHERY-5;;2014;April;3/4/2014;23/5/2014;3,8;12,5;12,36;1,13;7,41;3,8;LINE-2 1,6 mm;LINE-2;SUPPLIER-1;2051;0;0;194000;737,2;186000;2325;0;0;0;1587,8;641,06;1,2917243985;3,1993885128;8000;0;0;2,97;4;2,38;1976;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;17,5;0;0;0;0;2;8000;4,1237113402;1,2917243985;875;0-20;0-20;50;GOOD;1/4/2014;52;910;4,1237113402
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;;;HATCHERY-5;;2014;April;23/5/2014;23/6/2014;12,5;24;27,14;-11,57;21,52;12,5;LINE-2 2.0mm;LINE-2;SUPPLIER-1;3304;0;0;186000;2325;184915;4437,96;0;0;0;2112,96;1654,3708;1,5636831743;1,9971338953;1085;0;0;3,26;3,46;2,1;1879;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;20,96;0;0;0;0;2;9085;4,6829896907;1,4372723441;648;0-20;20-50;31;BAD;1/4/2014;83;1739,68;0,5833333333
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;;4,37;HATCHERY-5;;2014;April;23/6/2014;21/7/2014;24;48;49,25;-2,54;35,6;24;LINE-2 2,5 mm;LINE-2;SUPPLIER-1;5714;0;0;184915;4437,96;183065;8787,12;0;0;0;4349,16;2079,154;1,313816921;2,7482331756;1850;0;0;3,21;3,77;2,48;4392;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;25,14;0;0;0;0;2;10935;5,6365979381;1,3499513039;737;20-50;20-50;28;BAD;1/4/2014;111;2790,54;1,0004596707
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;4,37;7,11;HATCHERY-5;;2014;April;21/7/2014;31/8/2014;48;80,72;82,27;-1,88;67,93;48;BL 3.5 BREAM;LINE-2;SUPPLIER-1;9522;0;0;183065;8787,12;177075;14293,494;0;0;0;5506,374;3241,58475;1,7292686621;2,9374521212;5990;0;0;2,05;2,25;1,27;3875;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;27,58;0;0;0;0;2;16925;8,7242268041;1,4911154922;1158;20-50;50-100;41;BAD;1/4/2014;152;4192,16;3,272061836
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;7,11;9,32;HATCHERY-5;;2014;April;31/8/2014;22/9/2014;80,72;106;104,65;1,29;81,73;80,72;BL 3.5 BREAM;LINE-2;SUPPLIER-1;7176;0;0;177075;14293,494;176805;18741,33;0;0;0;4447,836;156,77865;1,6133688382;45,7715384078;270;0;0;1,99;2,27;1,24;7176;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;27,81;0;0;0;0;2;17195;8,8634020619;1,5074319059;641;50-100;100-150;22;GOOD;1/4/2014;174;4838,94;0,1524777637
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;10,14;13,46;HATCHERY-5;;2014;April;30/9/2014;27/10/2014;115,44;153,5;156,45;-1,89;133,17;115,44;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;9969;0;0;176655;20393,0532;176250;27054,375;0;0;0;6661,3218;3078,1593;1,4965498289;3,23862381;435;0;0;1,57;1,69;1,06;6546;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;24,15;0;0;0;0;2;17750;9,1494845361;1,4970451806;629;100-150;150-200;27;BAD;1/4/2014;209;5047,35;0,2462426764
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;13,46;12,78;HATCHERY-5;;2014;April;27/10/2014;25/11/2014;153,5;190;196,63;-3,37;180,41;153,5;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;11349;0;0;176250;27054,375;175830;33407,7;0;0;0;6353,325;4667,1153;1,7863087438;2,4316947987;420;0;0;1,3;1,33;0,74;11349;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;21,08;0;0;0;0;2;18170;9,3659793814;1,5418190723;629;150-200;150-200;29;BAD;1/4/2014;238;5017,04;0,2382978723
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;12,78;10,05;HATCHERY-5;;2014;April;25/11/2014;22/12/2014;190;214;224,95;-4,87;216,9;190;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;6537;0;0;175830;33407,7;122701;26258,014;0;16811,98;6939,64468;2722,64932;3078,48222;2,4009702432;2,1234490027;355;0;0;-2,14;-1,79;0,44;3600;0;;‘”…–œ’—¡ 2014;;Unchecked;;0;0;19,49;0;1;1;0;2;13106,73;9,6509454948;1,6199034463;507;150-200;200-250;27;BAD;1/4/2014;265;5164,85;0,2018995621
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;8,6;8,62;HATCHERY-5;;2014;April;21/1/2015;24/2/2015;245;247;259,95;-4,98;249,95;245;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;2389;0;0;77617;19016,165;77227;19075,069;0;0;0;58,904;286,72365;40,5575173163;8,3320646902;390;0;0;0,37;0,37;0,02;2389;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,24;0;0;0;0;3;7492,49;8,843879962;1,7052826045;471;200-250;200-250;34;BAD;1/4/2014;329;5013,96;0,502467243
REGION-1;SITE-1;501_77-0-0;501_‘”_0414_35;‘”…–œ’—¡;1,99;;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;9/3/2015;23/3/2015;249;259;256,13;1,12;264,57;249;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;835;0;0;17692;4405,308;57670;14936,53;0;0;10982,332;-451,11;-129,8881;-1,8509897808;-6,4286104732;385;0;0;-16,14;-57,04;0,28;835;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15;0;0;3;0;1;7809,16;10,5044409241;1,9704665459;225;200-250;250-300;14;GOOD;1/4/2014;356;5340;2,1761248022
REGION-1;SITE-1;501_78-0-0;501_‘”_0414_35;‘”…–œ’—¡;1,29;9,28;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;4/3/2015;23/3/2015;318;314;327,57;-4,14;299;318;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1118;0;0;8139;2588,202;59451;18667,614;0;0;15370,479;708,933;-182,832;1,5770178564;-6,1149032992;325;0;0;16,4;-62,01;-0,07;1118;0;¡;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,05;0;0;6;0;1;7850,78;9,9036289725;1,7191733159;287;300-380;300-380;19;BAD;1/4/2014;356;5357,8;3,9931195479
REGION-1;SITE-1;501_79-0-0;501_‘”_0414_35;‘”…–œ’—¡;8,59;9,12;HATCHERY-5;;2014;April;9/12/2014;22/12/2014;215,48;229;229,5;-0,22;225,71;215,48;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1925;0;0;80143;17269,21364;80058;18333,282;0;0;0;1064,06836;800,67754;1,8090942954;2,4042138112;95;0;0;0,83;0,84;0,47;1925;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,06;0;0;1;0;1;7721,56;8,796535321;1,5175483142;247;200-250;200-250;13;BAD;1/4/2014;265;5050,9;0,1185381131
REGION-1;SITE-1;501_79-0-0;501_‘”_0414_35;‘”…–œ’—¡;9,46;9,86;HATCHERY-5;;2014;April;31/12/2014;21/1/2015;238,12;249;253,01;-1,58;249,99;238,12;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;2272;0;0;79918;19030,07416;79648;19832,352;0;0;0;802,27784;881,12936;2,8319366268;2,5785090171;270;0;0;0,56;0,56;0,21;2272;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;16,4;0;0;0;0;2;8131,56;9,2636144451;1,5753757772;340;200-250;200-250;21;BAD;1/4/2014;295;4838;0,3378462924
REGION-1;SITE-1;501_79-0-0;501_‘”_0414_35;‘”…–œ’—¡;9,86;10,17;HATCHERY-5;;2014;April;21/1/2015;24/2/2015;249;258;263,84;-2,21;250,06;249;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;2470;0;0;79648;19832,352;79243;20444,694;0;0;0;612,342;-16,84742;4,0336935895;-146,6099853865;405;0;0;0,36;0,37;0,1;2470;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,24;0;0;0;0;3;8536,56;9,7249974823;1,6451626455;471;200-250;250-300;34;BAD;1/4/2014;329;5013,96;0,5084873443
REGION-1;SITE-1;501_82-0-0;501_‘”_0414_35;‘”…–œ’—¡;2,9;5,76;HATCHERY-5;;2014;¡ÒﬂÎÈÔÚ;24/2/2015;23/3/2015;228;225;240,29;-6,36;238,74;228;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1728;0;0;35744;8149,632;72012;16202,7;0;0;8343,204;-290,136;699,30888;-5,9558276119;2,4710110931;405;0;0;-15,16;6,83;-0,05;1728;0;¬;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,16;0;0;1;0;3;9974,05;12,8800958706;1,9131467322;413;200-250;200-250;27;BAD;1/4/2014;356;5396,96;1,1330572963
REGION-1;SITE-1;501_83-0-0;501_‘”_0414_35;‘”…–œ’—¡;7,6;5,16;HATCHERY-5;;2014;April;27/11/2014;22/12/2014;191,23;217;215,21;0,83;210,99;191,23;LINE-2 5,0 mm;LINE-2;SUPPLIER-1;2413;0;0;87915;16811,98545;52554;11404,218;0;6939,64;0;1531,87255;1216,02301;1,5751963177;1,984337451;220;0;0;-2,45;-3,3;0,51;1185;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;19,45;0;1;1;0;1;5638,26;9,6890204986;1,5467561375;487;150-200;200-250;25;GOOD;1/4/2014;265;5154,25;0,2502417107
REGION-1;SITE-1;501_83-0-0;501_‘”_0414_35;‘”…–œ’—¡;5,35;5,76;HATCHERY-5;;2014;April;31/12/2014;21/1/2015;225,54;244;240,55;1,43;240,18;225,54;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1487;0;0;52444;11828,21976;52199;12736,556;0;0;0;908,33624;708,93606;1,6370589816;2,0975093297;245;0;0;0,58;0,58;0,37;1487;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;16,4;0;0;0;0;2;5993,26;10,2990672643;1,5558807187;340;200-250;200-250;21;GOOD;1/4/2014;295;4838;0,467164976
REGION-1;SITE-1;501_83-0-0;501_‘”_0414_35;‘”…–œ’—¡;5,76;5,97;HATCHERY-5;;2014;April;21/1/2015;24/2/2015;244;254;259,36;-2,07;250,39;244;LINE-1 5,0 mm;LINE-1;SUPPLIER-1;1652;0;0;52199;12736,556;51954;13196,316;0;0;0;459,76;272,20606;3,5931790499;6,0689317497;245;0;0;0,37;0,38;0,12;1652;0;;‘”…–œ’—¡ 2015;;Unchecked;;0;0;15,24;0;0;0;0;3;6238,26;10,7200854547;1,6232915659;471;200-250;250-300;34;BAD;1/4/2014;329;5013,96;0,4693576505
